,State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield_ton_per_hec
3153,tamil nadu,whole year,moong,20,40,20,5.42,884.5,27.65454545,4441,3380,0.761089845
3154,tamil nadu,whole year,onion,120,60,65,5.92,884.5,27.65454545,121,920,7.603305785
3155,tamil nadu,whole year,ragi,50,40,20,5.66,884.5,27.65454545,789,2130,2.699619772
3156,tamil nadu,whole year,rapeseed,50,40,20,4.86,884.5,27.65454545,17,10,0.588235294
3157,tamil nadu,whole year,rice,80,40,40,5.36,884.5,27.65454545,116625,358110,3.070610932
3158,tamil nadu,whole year,sunflower,50,60,30,5.62,884.5,27.65454545,19,20,1.052631579
3159,tamil nadu,whole year,sweetpotato,90,20,120,4.86,884.5,27.65454545,124,1800,14.51612903
3160,tamil nadu,whole year,tapioca,50,50,50,5.52,884.5,27.65454545,6743,263850,39.1294676
3161,tamil nadu,whole year,turmeric,25,60,100,5.02,884.5,27.65454545,12,70,5.833333333
3162,tamil nadu,kharif,banana,100,75,50,6.4,297.66,29.56666667,1354,53114,39.22747415
3163,tamil nadu,kharif,horsegram,20,60,20,5.82,297.66,29.56666667,39102,21390,0.547030842
3164,tamil nadu,kharif,onion,120,60,65,6.04,297.66,29.56666667,1132,9152,8.084805654
3165,tamil nadu,kharif,sesamum,30,15,30,6.32,297.66,29.56666667,729,370,0.507544582
3166,tamil nadu,whole year,banana,100,75,50,6.46,884.5,27.65454545,1871,140280,74.97594869
3167,tamil nadu,whole year,cashewnuts,70,40,60,5.96,884.5,27.65454545,19,10,0.526315789
3168,tamil nadu,whole year,coriander,10,20,20,6.32,884.5,27.65454545,334,110,0.329341317
3169,tamil nadu,whole year,cotton,120,40,20,5.48,884.5,27.65454545,25630,42660,1.664455716
3170,tamil nadu,whole year,garlic,50,10,60,5.34,884.5,27.65454545,1,10,10
3171,tamil nadu,whole year,jowar,80,40,40,5.32,884.5,27.65454545,22103,27860,1.260462381
3172,tamil nadu,whole year,maize,80,40,20,5.5,884.5,27.65454545,358,390,1.089385475
3173,tamil nadu,whole year,moong,20,40,20,5.42,884.5,27.65454545,915,540,0.590163934
3174,tamil nadu,whole year,onion,120,60,65,6.1,884.5,27.65454545,382,2900,7.591623037
3175,tamil nadu,whole year,potato,180,60,90,5.12,884.5,27.65454545,144,3720,25.83333333
3176,tamil nadu,whole year,ragi,50,40,20,5.58,884.5,27.65454545,54240,106670,1.966629794
3177,tamil nadu,whole year,rapeseed,50,40,20,4.96,884.5,27.65454545,538,130,0.241635688
3178,tamil nadu,whole year,rice,80,40,40,5.58,884.5,27.65454545,64393,203890,3.166337956
3179,tamil nadu,whole year,sunflower,50,60,30,5.58,884.5,27.65454545,818,730,0.892420538
3180,tamil nadu,whole year,tapioca,50,50,50,5.56,884.5,27.65454545,15842,636970,40.2076758
3181,tamil nadu,whole year,turmeric,25,60,100,5.04,884.5,27.65454545,2075,9470,4.563855422
3182,tamil nadu,kharif,banana,100,75,50,6.58,297.66,29.56666667,1224,21498,17.56372549
3183,tamil nadu,kharif,horsegram,20,60,20,6.04,297.66,29.56666667,5841,4810,0.823489129
3184,tamil nadu,kharif,onion,120,60,65,5.98,297.66,29.56666667,5199,36807,7.079630698
3185,tamil nadu,kharif,sesamum,30,15,30,6.46,297.66,29.56666667,3236,1620,0.500618047
3186,tamil nadu,whole year,banana,100,75,50,6.58,884.5,27.65454545,3091,55670,18.01035264
3187,tamil nadu,whole year,blackpepper,100,60,50,4.98,884.5,27.65454545,636,230,0.36163522
3188,tamil nadu,whole year,cardamom,75,75,150,4.96,884.5,27.65454545,362,40,0.110497238
3189,tamil nadu,whole year,cashewnuts,70,40,60,6,884.5,27.65454545,405,250,0.617283951
3190,tamil nadu,whole year,coriander,10,20,20,6.56,884.5,27.65454545,156,40,0.256410256
3191,tamil nadu,whole year,cotton,120,40,20,5.38,884.5,27.65454545,7844,24770,3.157827639
3192,tamil nadu,whole year,garlic,50,10,60,5.38,884.5,27.65454545,822,5010,6.094890511
3193,tamil nadu,whole year,jowar,80,40,40,5.4,884.5,27.65454545,56940,59300,1.041447137
3194,tamil nadu,whole year,maize,80,40,20,5.5,884.5,27.65454545,25017,49310,1.971059679
3195,tamil nadu,whole year,moong,20,40,20,5.5,884.5,27.65454545,5757,2060,0.357825256
3196,tamil nadu,whole year,onion,120,60,65,6.16,884.5,27.65454545,4620,29180,6.316017316
3197,tamil nadu,whole year,potato,180,60,90,5.1,884.5,27.65454545,2001,29730,14.85757121
3198,tamil nadu,whole year,ragi,50,40,20,5.5,884.5,27.65454545,212,470,2.216981132
3199,tamil nadu,whole year,rice,80,40,40,5.42,884.5,27.65454545,27589,136520,4.94834898
3200,tamil nadu,whole year,sunflower,50,60,30,5.4,884.5,27.65454545,929,1050,1.130247578
3201,tamil nadu,whole year,sweetpotato,90,20,120,5.16,884.5,27.65454545,12,180,15
3202,tamil nadu,whole year,tapioca,50,50,50,5.46,884.5,27.65454545,361,13540,37.50692521
3203,tamil nadu,whole year,turmeric,25,60,100,5.04,884.5,27.65454545,34,210,6.176470588
3204,tamil nadu,kharif,banana,100,75,50,6.32,297.66,29.56666667,2755,100639,36.52958258
3205,tamil nadu,kharif,horsegram,20,60,20,5.86,297.66,29.56666667,7150,2100,0.293706294
3206,tamil nadu,kharif,onion,120,60,65,5.82,297.66,29.56666667,4201,49450,11.7710069
3207,tamil nadu,kharif,sesamum,30,15,30,6.34,297.66,29.56666667,15659,12320,0.786767993
3208,tamil nadu,whole year,banana,100,75,50,6.62,884.5,27.65454545,4653,182310,39.18117344
3209,tamil nadu,whole year,cashewnuts,70,40,60,5.96,884.5,27.65454545,21,10,0.476190476
3210,tamil nadu,whole year,coriander,10,20,20,6.54,884.5,27.65454545,31,10,0.322580645
3211,tamil nadu,whole year,cotton,120,40,20,5.52,884.5,27.65454545,10585,23450,2.21539915
3212,tamil nadu,whole year,garlic,50,10,60,5.38,884.5,27.65454545,36,200,5.555555556
3213,tamil nadu,whole year,jowar,80,40,40,5.64,884.5,27.65454545,13275,12170,0.916760829
3214,tamil nadu,whole year,maize,80,40,20,5.48,884.5,27.65454545,3133,7150,2.282157676
3215,tamil nadu,whole year,moong,20,40,20,5.68,884.5,27.65454545,4513,1200,0.265898515
3216,tamil nadu,whole year,onion,120,60,65,6.18,884.5,27.65454545,1826,20630,11.29791895
3217,tamil nadu,whole year,potato,180,60,90,4.94,884.5,27.65454545,69,1320,19.13043478
3218,tamil nadu,whole year,ragi,50,40,20,5.46,884.5,27.65454545,12137,16110,1.327346132
3219,tamil nadu,whole year,rapeseed,50,40,20,5.1,884.5,27.65454545,102,20,0.196078431
3220,tamil nadu,whole year,rice,80,40,40,5.58,884.5,27.65454545,60892,268930,4.416507916
3221,tamil nadu,whole year,sunflower,50,60,30,5.36,884.5,27.65454545,778,890,1.143958869
3222,tamil nadu,whole year,sweetpotato,90,20,120,4.94,884.5,27.65454545,4,60,15
3223,tamil nadu,whole year,tapioca,50,50,50,5.38,884.5,27.65454545,7748,362040,46.72689726
3224,tamil nadu,whole year,turmeric,25,60,100,5.18,884.5,27.65454545,9428,63290,6.712982605
3225,tamil nadu,kharif,banana,100,75,50,6.54,297.66,29.56666667,145,3004,20.71724138
3226,tamil nadu,kharif,horsegram,20,60,20,6.16,297.66,29.56666667,37,20,0.540540541
3227,tamil nadu,kharif,onion,120,60,65,5.84,297.66,29.56666667,1,8,8
3228,tamil nadu,kharif,sesamum,30,15,30,6.34,297.66,29.56666667,623,490,0.786516854
3229,tamil nadu,whole year,banana,100,75,50,6.46,884.5,27.65454545,242,9290,38.38842975
3230,tamil nadu,whole year,cashewnuts,70,40,60,5.92,884.5,27.65454545,591,370,0.62605753
3231,tamil nadu,whole year,cotton,120,40,20,5.46,884.5,27.65454545,119,230,1.932773109
3232,tamil nadu,whole year,jowar,80,40,40,5.46,884.5,27.65454545,4,10,2.5
3233,tamil nadu,whole year,moong,20,40,20,5.68,884.5,27.65454545,527,190,0.360531309
3234,tamil nadu,whole year,ragi,50,40,20,5.46,884.5,27.65454545,1036,1740,1.67953668
3235,tamil nadu,whole year,rice,80,40,40,5.42,884.5,27.65454545,154694,505700,3.269034352
3236,tamil nadu,whole year,sweetpotato,90,20,120,4.98,884.5,27.65454545,53,350,6.603773585
3237,tamil nadu,whole year,tapioca,50,50,50,5.68,884.5,27.65454545,7,260,37.14285714
3238,tamil nadu,kharif,banana,100,75,50,6.58,297.66,29.56666667,5282,120433,22.8006437
3239,tamil nadu,whole year,banana,100,75,50,6.4,884.5,27.65454545,4597,124600,27.10463346
3240,tamil nadu,whole year,blackpepper,100,60,50,4.98,884.5,27.65454545,73,10,0.136986301
3241,tamil nadu,whole year,cardamom,75,75,150,5.12,884.5,27.65454545,124,10,0.080645161
3242,tamil nadu,whole year,cashewnuts,70,40,60,5.86,884.5,27.65454545,1770,1230,0.694915254
3243,tamil nadu,whole year,rice,80,40,40,5.46,884.5,27.65454545,31244,118640,3.797209064
3244,tamil nadu,whole year,sweetpotato,90,20,120,4.98,884.5,27.65454545,16,230,14.375
3245,tamil nadu,whole year,tapioca,50,50,50,5.44,884.5,27.65454545,9715,219600,22.60422028
3246,tamil nadu,kharif,banana,100,75,50,6.42,297.66,29.56666667,5092,181514,35.64689709
3247,tamil nadu,kharif,horsegram,20,60,20,6.16,297.66,29.56666667,574,290,0.505226481
3248,tamil nadu,kharif,onion,120,60,65,5.82,297.66,29.56666667,977,7580,7.758444217
3249,tamil nadu,kharif,sesamum,30,15,30,6.58,297.66,29.56666667,4582,1500,0.327367962
3250,tamil nadu,whole year,banana,100,75,50,6.48,884.5,27.65454545,5566,352780,63.38124326
3251,tamil nadu,whole year,cotton,120,40,20,5.66,884.5,27.65454545,900,1660,1.844444444
3252,tamil nadu,whole year,jowar,80,40,40,5.5,884.5,27.65454545,30201,11290,0.373828681
3253,tamil nadu,whole year,moong,20,40,20,5.52,884.5,27.65454545,96,30,0.3125
3254,tamil nadu,whole year,onion,120,60,65,6.08,884.5,27.65454545,228,46530,204.0789474
3255,tamil nadu,whole year,ragi,50,40,20,5.36,884.5,27.65454545,28,80,2.857142857
3256,tamil nadu,whole year,rice,80,40,40,5.58,884.5,27.65454545,16448,48590,2.95415856
3257,tamil nadu,whole year,sunflower,50,60,30,5.56,884.5,27.65454545,187,170,0.909090909
3258,tamil nadu,whole year,sweetpotato,90,20,120,5.08,884.5,27.65454545,203,3720,18.32512315
3259,tamil nadu,whole year,tapioca,50,50,50,5.48,884.5,27.65454545,304,13040,42.89473684
3260,tamil nadu,whole year,turmeric,25,60,100,4.84,884.5,27.65454545,367,2980,8.119891008
3261,tamil nadu,kharif,banana,100,75,50,6.56,297.66,29.56666667,1769,54752,30.95081967
3262,tamil nadu,kharif,horsegram,20,60,20,6.16,297.66,29.56666667,117,60,0.512820513
3263,tamil nadu,kharif,onion,120,60,65,6.16,297.66,29.56666667,1109,7011,6.321911632
3264,tamil nadu,kharif,sesamum,30,15,30,6.54,297.66,29.56666667,2403,550,0.228880566
3265,tamil nadu,whole year,banana,100,75,50,6.68,884.5,27.65454545,2077,139430,67.13047665
3266,tamil nadu,whole year,cashewnuts,70,40,60,5.86,884.5,27.65454545,232,140,0.603448276
3267,tamil nadu,whole year,coriander,10,20,20,6.32,884.5,27.65454545,253,120,0.4743083
3268,tamil nadu,whole year,cotton,120,40,20,5.58,884.5,27.65454545,13061,8580,0.656917541
3269,tamil nadu,whole year,jowar,80,40,40,5.32,884.5,27.65454545,9626,8860,0.920423852
3270,tamil nadu,whole year,maize,80,40,20,5.54,884.5,27.65454545,306,620,2.026143791
3271,tamil nadu,whole year,moong,20,40,20,5.46,884.5,27.65454545,5158,1610,0.312136487
3272,tamil nadu,whole year,ragi,50,40,20,5.68,884.5,27.65454545,298,720,2.416107383
3273,tamil nadu,whole year,rice,80,40,40,5.52,884.5,27.65454545,83061,314380,3.784929148
3274,tamil nadu,whole year,sunflower,50,60,30,5.36,884.5,27.65454545,967,860,0.889348501
3275,tamil nadu,whole year,sweetpotato,90,20,120,5.12,884.5,27.65454545,93,1350,14.51612903
3276,tamil nadu,whole year,tapioca,50,50,50,5.58,884.5,27.65454545,56,2100,37.5
3277,tamil nadu,whole year,turmeric,25,60,100,5.08,884.5,27.65454545,7,40,5.714285714
3278,tamil nadu,kharif,banana,100,75,50,6.54,297.66,29.56666667,575,14622,25.42956522
3279,tamil nadu,kharif,onion,120,60,65,6.16,297.66,29.56666667,30,237,7.9
3280,tamil nadu,kharif,sesamum,30,15,30,6.62,297.66,29.56666667,443,150,0.338600451
3281,tamil nadu,whole year,banana,100,75,50,6.66,884.5,27.65454545,556,26820,48.23741007
3282,tamil nadu,whole year,cashewnuts,70,40,60,5.98,884.5,27.65454545,438,280,0.639269406
3283,tamil nadu,whole year,cotton,120,40,20,5.64,884.5,27.65454545,1368,2420,1.769005848
3284,tamil nadu,whole year,maize,80,40,20,5.62,884.5,27.65454545,59,150,2.542372881
3285,tamil nadu,whole year,moong,20,40,20,5.5,884.5,27.65454545,18272,3020,0.16528021
3286,tamil nadu,whole year,onion,120,60,65,5.82,884.5,27.65454545,35,260,7.428571429
3287,tamil nadu,whole year,ragi,50,40,20,5.52,884.5,27.65454545,3,10,3.333333333
3288,tamil nadu,whole year,rice,80,40,40,5.44,884.5,27.65454545,156953,269630,1.717902812
3289,tamil nadu,whole year,sweetpotato,90,20,120,5.06,884.5,27.65454545,1,20,20
3290,tamil nadu,whole year,tapioca,50,50,50,5.42,884.5,27.65454545,67,2510,37.46268657
3291,tamil nadu,whole year,turmeric,25,60,100,5.16,884.5,27.65454545,5,30,6
3292,tamil nadu,kharif,banana,100,75,50,6.36,297.66,29.56666667,1239,27016,21.80468119
3293,tamil nadu,kharif,horsegram,20,60,20,5.9,297.66,29.56666667,3292,1630,0.495139733
3294,tamil nadu,kharif,onion,120,60,65,5.86,297.66,29.56666667,6851,49562,7.234272369
3295,tamil nadu,kharif,sesamum,30,15,30,6.56,297.66,29.56666667,1599,1190,0.744215134
3296,tamil nadu,whole year,banana,100,75,50,6.54,884.5,27.65454545,1280,42260,33.015625
3297,tamil nadu,whole year,blackpepper,100,60,50,5.12,884.5,27.65454545,137,20,0.145985401
3298,tamil nadu,whole year,coriander,10,20,20,6.44,884.5,27.65454545,93,60,0.64516129
3299,tamil nadu,whole year,cotton,120,40,20,5.58,884.5,27.65454545,3429,7730,2.254301546
3300,tamil nadu,whole year,jowar,80,40,40,5.34,884.5,27.65454545,20899,22770,1.089525815
3301,tamil nadu,whole year,maize,80,40,20,5.66,884.5,27.65454545,705,1310,1.858156028
3302,tamil nadu,whole year,moong,20,40,20,5.56,884.5,27.65454545,5671,3510,0.618938459
3303,tamil nadu,whole year,ragi,50,40,20,5.46,884.5,27.65454545,1566,3060,1.954022989
3304,tamil nadu,whole year,rapeseed,50,40,20,5.04,884.5,27.65454545,128,30,0.234375
3305,tamil nadu,whole year,rice,80,40,40,5.64,884.5,27.65454545,23983,99150,4.134178376
3306,tamil nadu,whole year,sunflower,50,60,30,5.6,884.5,27.65454545,3181,3560,1.119144923
3307,tamil nadu,whole year,tapioca,50,50,50,5.4,884.5,27.65454545,15706,609510,38.80746212
3308,tamil nadu,whole year,turmeric,25,60,100,4.96,884.5,27.65454545,1132,4210,3.719081272
3309,tamil nadu,kharif,banana,100,75,50,6.42,297.66,29.56666667,372,13261,35.64784946
3310,tamil nadu,kharif,horsegram,20,60,20,5.9,297.66,29.56666667,18,10,0.555555556
3311,tamil nadu,kharif,onion,120,60,65,5.92,297.66,29.56666667,3431,27459,8.003206062
3312,tamil nadu,kharif,sesamum,30,15,30,6.62,297.66,29.56666667,7313,3000,0.41022836
3313,tamil nadu,whole year,banana,100,75,50,6.52,884.5,27.65454545,260,16480,63.38461538
3314,tamil nadu,whole year,cashewnuts,70,40,60,5.98,884.5,27.65454545,27542,4630,0.168106891
3315,tamil nadu,whole year,coriander,10,20,20,6.56,884.5,27.65454545,9046,2080,0.229935883
3316,tamil nadu,whole year,cotton,120,40,20,5.46,884.5,27.65454545,24956,34970,1.401266229
3317,tamil nadu,whole year,jowar,80,40,40,5.42,884.5,27.65454545,27746,46740,1.684567145
3318,tamil nadu,whole year,maize,80,40,20,5.66,884.5,27.65454545,351,420,1.196581197
3319,tamil nadu,whole year,moong,20,40,20,5.38,884.5,27.65454545,351,130,0.37037037
3320,tamil nadu,whole year,ragi,50,40,20,5.4,884.5,27.65454545,139,280,2.014388489
3321,tamil nadu,whole year,rice,80,40,40,5.68,884.5,27.65454545,49849,152820,3.065658288
3322,tamil nadu,whole year,sunflower,50,60,30,5.64,884.5,27.65454545,161,140,0.869565217
3323,tamil nadu,whole year,sweetpotato,90,20,120,5.06,884.5,27.65454545,17,310,18.23529412
3324,tamil nadu,whole year,tapioca,50,50,50,5.58,884.5,27.65454545,2571,110300,42.90159471
3325,tamil nadu,whole year,turmeric,25,60,100,4.84,884.5,27.65454545,143,1160,8.111888112
3326,tamil nadu,kharif,banana,100,75,50,6.5,297.66,29.56666667,3558,106791,30.0143339
3327,tamil nadu,kharif,horsegram,20,60,20,5.82,297.66,29.56666667,338,170,0.50295858
3328,tamil nadu,kharif,onion,120,60,65,5.98,297.66,29.56666667,3,24,8
3329,tamil nadu,kharif,sesamum,30,15,30,6.36,297.66,29.56666667,2184,560,0.256410256
3330,tamil nadu,whole year,banana,100,75,50,6.64,884.5,27.65454545,3520,170370,48.40056818
3331,tamil nadu,whole year,cashewnuts,70,40,60,5.98,884.5,27.65454545,12126,1210,0.099785585
3332,tamil nadu,whole year,coriander,10,20,20,6.4,884.5,27.65454545,43,10,0.23255814
3333,tamil nadu,whole year,cotton,120,40,20,5.54,884.5,27.65454545,180,340,1.888888889
3334,tamil nadu,whole year,jowar,80,40,40,5.68,884.5,27.65454545,1050,1870,1.780952381
3335,tamil nadu,whole year,maize,80,40,20,5.32,884.5,27.65454545,184,380,2.065217391
3336,tamil nadu,whole year,moong,20,40,20,5.68,884.5,27.65454545,110,40,0.363636364
3337,tamil nadu,whole year,onion,120,60,65,5.94,884.5,27.65454545,8,60,7.5
3338,tamil nadu,whole year,ragi,50,40,20,5.66,884.5,27.65454545,708,1950,2.754237288
3339,tamil nadu,whole year,rice,80,40,40,5.5,884.5,27.65454545,88303,242810,2.749736702
3340,tamil nadu,whole year,sweetpotato,90,20,120,5.18,884.5,27.65454545,2,30,15
3341,tamil nadu,whole year,tapioca,50,50,50,5.66,884.5,27.65454545,21,790,37.61904762
3342,tamil nadu,kharif,banana,100,75,50,6.44,297.66,29.56666667,88,3141,35.69318182
3343,tamil nadu,kharif,horsegram,20,60,20,6.1,297.66,29.56666667,23,10,0.434782609
3344,tamil nadu,kharif,onion,120,60,65,6.12,297.66,29.56666667,4,32,8
3345,tamil nadu,kharif,sesamum,30,15,30,6.68,297.66,29.56666667,1016,360,0.354330709
3346,tamil nadu,whole year,banana,100,75,50,6.56,884.5,27.65454545,177,8540,48.24858757
3347,tamil nadu,whole year,cashewnuts,70,40,60,5.96,884.5,27.65454545,93,60,0.64516129
3348,tamil nadu,whole year,coriander,10,20,20,6.64,884.5,27.65454545,1533,200,0.130463144
3349,tamil nadu,whole year,cotton,120,40,20,5.42,884.5,27.65454545,2373,1890,0.796460177
3350,tamil nadu,whole year,jowar,80,40,40,5.68,884.5,27.65454545,1864,1680,0.901287554
3351,tamil nadu,whole year,moong,20,40,20,5.66,884.5,27.65454545,124,40,0.322580645
3352,tamil nadu,whole year,onion,120,60,65,5.86,884.5,27.65454545,3,20,6.666666667
3353,tamil nadu,whole year,ragi,50,40,20,5.54,884.5,27.65454545,1626,3320,2.041820418
3354,tamil nadu,whole year,rice,80,40,40,5.4,884.5,27.65454545,144633,480490,3.32213257
3355,tamil nadu,whole year,sunflower,50,60,30,5.68,884.5,27.65454545,140,130,0.928571429
3356,tamil nadu,whole year,turmeric,25,60,100,5,884.5,27.65454545,2,10,5
3357,tamil nadu,kharif,banana,100,75,50,6.6,297.66,29.56666667,1216,26514,21.80427632
3358,tamil nadu,kharif,horsegram,20,60,20,5.84,297.66,29.56666667,11924,5330,0.446997652
3359,tamil nadu,kharif,onion,120,60,65,6.16,297.66,29.56666667,1952,16774,8.593237705
3360,tamil nadu,kharif,sesamum,30,15,30,6.44,297.66,29.56666667,10428,6560,0.629075566
3361,tamil nadu,whole year,banana,100,75,50,6.46,884.5,27.65454545,1423,46980,33.01475755
3362,tamil nadu,whole year,blackpepper,100,60,50,4.84,884.5,27.65454545,436,80,0.183486239
3363,tamil nadu,whole year,cardamom,75,75,150,5.12,884.5,27.65454545,145,10,0.068965517
3364,tamil nadu,whole year,coriander,10,20,20,6.46,884.5,27.65454545,517,350,0.676982592
3365,tamil nadu,whole year,cotton,120,40,20,5.52,884.5,27.65454545,22372,46890,2.095923476
3366,tamil nadu,whole year,jowar,80,40,40,5.44,884.5,27.65454545,16163,30910,1.912392501
3367,tamil nadu,whole year,maize,80,40,20,5.56,884.5,27.65454545,1253,2330,1.859537111
3368,tamil nadu,whole year,moong,20,40,20,5.4,884.5,27.65454545,8379,5190,0.619405657
3369,tamil nadu,whole year,onion,120,60,65,5.98,884.5,27.65454545,1909,40870,21.40911472
3370,tamil nadu,whole year,ragi,50,40,20,5.42,884.5,27.65454545,16304,45370,2.782752699
3371,tamil nadu,whole year,rice,80,40,40,5.42,884.5,27.65454545,46481,187980,4.044233128
3372,tamil nadu,whole year,sunflower,50,60,30,5.4,884.5,27.65454545,752,990,1.316489362
3373,tamil nadu,whole year,sweetpotato,90,20,120,5.08,884.5,27.65454545,5,70,14
3374,tamil nadu,whole year,tapioca,50,50,50,5.32,884.5,27.65454545,27511,1067620,38.80702265
3375,tamil nadu,whole year,turmeric,25,60,100,5.08,884.5,27.65454545,1360,5060,3.720588235
3376,tamil nadu,kharif,banana,100,75,50,6.6,297.66,29.56666667,284,9941,35.00352113
3377,tamil nadu,kharif,horsegram,20,60,20,5.86,297.66,29.56666667,249,130,0.522088353
3378,tamil nadu,kharif,sesamum,30,15,30,6.52,297.66,29.56666667,223,70,0.313901345
3379,tamil nadu,whole year,banana,100,75,50,6.56,884.5,27.65454545,472,22770,48.24152542
3380,tamil nadu,whole year,cashewnuts,70,40,60,5.96,884.5,27.65454545,4407,950,0.215566145
3381,tamil nadu,whole year,coriander,10,20,20,6.56,884.5,27.65454545,36,10,0.277777778
3382,tamil nadu,whole year,cotton,120,40,20,5.48,884.5,27.65454545,749,1380,1.842456609
3383,tamil nadu,whole year,jowar,80,40,40,5.34,884.5,27.65454545,207,200,0.966183575
3384,tamil nadu,whole year,moong,20,40,20,5.32,884.5,27.65454545,74,30,0.405405405
3385,tamil nadu,whole year,onion,120,60,65,6.06,884.5,27.65454545,25,190,7.6
3386,tamil nadu,whole year,ragi,50,40,20,5.56,884.5,27.65454545,349,740,2.12034384
3387,tamil nadu,whole year,rice,80,40,40,5.48,884.5,27.65454545,90931,221560,2.436572786
3388,tamil nadu,whole year,sunflower,50,60,30,5.4,884.5,27.65454545,14,10,0.714285714
3389,tamil nadu,whole year,sweetpotato,90,20,120,5.02,884.5,27.65454545,3,40,13.33333333
3390,tamil nadu,whole year,tapioca,50,50,50,5.64,884.5,27.65454545,11,410,37.27272727
3391,tamil nadu,kharif,banana,100,75,50,6.48,297.66,29.56666667,2937,75114,25.57507661
3392,tamil nadu,kharif,onion,120,60,65,6.16,297.66,29.56666667,10,81,8.1
3393,tamil nadu,kharif,sesamum,30,15,30,6.54,297.66,29.56666667,5697,1410,0.247498684
